"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-maltepe-feyzullah-kiralik/daire/0-43457485","29","35.000","28-03-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Maltepe Merkezde  Yeni Bina Marmaray-Sahil 1 Dk.,Asansörlü 2. Kat Kiralıktır.","İstanbul / Maltepe / Feyzullah Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/4/7/5/4/3/4/ukWb65Zy40kZrOVCOGy3X.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/0-43296175","17","75.000","17-04-2025","Kiralık Daire","3 +
                          1","158 m²","27
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ortaköy' De Boğaz Ve Boğaz Köprüsü Manzaralı,Asansörlü 3+1 Daire","İstanbul / Beşiktaş / Mecidiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/1/6/9/2/3/4/EEDpBZuVUoP1w3zZC4kdi.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-osmangazi-kiralik/daire/60157-3685","40","39.500","08-05-2025","Kiralık Daire","2 +
                          1","115 m²","1
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sancaktepe Aston Life Cadde Sitesi 2+1 Kiralık Daire","İstanbul / Sancaktepe / Osmangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/7/8/2/3/4/99d8b7f9-607a-46f3-a8b7-3872629323d2.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sultangazi-eski-habipler-kiralik/daire/149042-4","24","23.000","29-04-2025","Kiralık Daire","2 +
                          1","70 m²","Sıfır Bina","Ara Kat","","","","Sesport Rezidans / 2+1 65 M² / D Tip (1 Adet) / Farklı Daire Tiplerimiz Mevcuttur","İstanbul / Sultangazi / Eski Habipler Mah.","https://www.hepsiemlak.com/emlak-ofisi/gumuskaya-yapi-emlak-149042","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/4/6/2/3/4/a793a6ea-2af6-4fe9-b34d-dd81210c1a9a.jpg","Gümüşkaya Yapı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/0/9/4/1/13a0b104-5add-461c-8867-5775bf4e11c7.jpg"
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/50299-396","33","65.000","05-03-2025","Kiralık Daire","3 +
                          1","145 m²","12
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3k'dan Uprise Elite Konutlar Metro Yanı Özel Dekorasyonlu 3+1","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/3k-proje-ve-yatirim-danismanligi-50299","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/8/6/4/0/3/4/10007b2c-d722-43ab-b2f6-c11262c65557.jpg","3k Proje Ve Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/2/0/5/0/fafffab3-276a-4682-ba52-2f826686a4b2.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-iskenderpasa-kiralik/daire/0-43011582","20","18.500","06-03-2025","Kiralık Daire","1 +
                          1","62 m²","30
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Huzurlu Güvenli Tertemiz Merkezi Konumlu Daire","İstanbul / Fatih / İskenderpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/1/1/0/3/4/1721598037968-43011582.jpg","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-kartaltepe-kiralik/daire/0-42690926","15","21.000","04-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kartaltepe Bahadır Sokakta Kiralık 2+1 Daire","İstanbul / Bayrampaşa / Kartaltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/9/0/9/6/2/4/xAeuoT8BP8ZP5dBQQq29j.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-yildiz-kiralik/daire/0-42662506","20","40.000","13-02-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","1. Kat","","","","Beşiktaş Yıldız - Güvenli - Sahile Yakın - Bakımlı - Balkonlu","İstanbul / Beşiktaş / Yıldız Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/5/2/6/6/2/4/8sgdQmu0kz71cPQodmMq6.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-balat-kiralik/daire/0-42614659","16","17.000","28-03-2025","Kiralık Daire","1 +
                          1","65 m²","30
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Aracısız.. 1x1 Tertemiz Kiralik Daire...","İstanbul / Fatih / Balat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/4/1/6/2/4/fNBpbKw1g-v5g33tRSvMM.jpg","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-guzeltepe-kiralik/daire/0-42486272","21","32.000","03-04-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sitede 2+1 Haliç Üniversitesi, Metroya 5 Dak. Yürüme Mesafesinde Eyüp Güzeltepe Alibeyköy","İstanbul / Eyüpsultan / Güzeltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/6/8/4/2/4/yjFxfSzVAECqTB4y17_bj.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-denizkoskler-kiralik/daire/97573-491","58","21.000","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metrobüse Yakın Emsalsiz Full Deniz Manzaralı Eşyalı 2+1 Daire","İstanbul / Avcılar / Denizköşkler Mah.","https://www.hepsiemlak.com/emlak-ofisi/timur-emlak-97573","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/4/3/3/3/2/4/1729933198963-42333455.jpg","Timur Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/5/7/9/0/4e9c9754-ca81-441a-ac0a-e8bc5491f87f.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-cumhuriyet-kiralik/daire/0-41898280","19","38.000","09-05-2025","Kiralık Daire","4 +
                          1","180 m²","14
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Bahçelievler Soğanlı Kısmi Eşyalı-Eşyasız Kiralık 4+1 Lux Dubleks.20 Mayıs'ta Boş Olacak.","İstanbul / Bahçelievler / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/8/9/8/1/4/1702330551240-41898280.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/0-41629747","17","45.000","05-05-2025","Kiralık Daire","3 +
                          1","90 m²","45
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kuyubasi Feneryolu Sokakta 3+1 Bol Gunes Alan Kiralik Daire","İstanbul / Kadıköy / Feneryolu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/9/2/6/1/4/Bm8dbpy5JHFsQRu68eUMR.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-dogu-kiralik/daire/0-40259797","15","35.000","03-04-2025","Kiralık Daire","3 +
                          1","118 m²","28
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Eşyalı Daire. Pendik İstanbul.","İstanbul / Pendik / Doğu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/7/9/5/2/0/4/9w2g3VftO1quwc46LbeW_.jpg","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-yakuplu-kiralik/daire/0-40245594","17","35.500","03-05-2025","Kiralık Daire","2 +
                          1","130 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Otoban Üstü Konut","İstanbul / Beylikdüzü / Yakuplu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/5/4/2/0/4/1675383347436-40245594.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-kiralik/daire/0-40060267","15","25.000","05-05-2025","Kiralık Daire","1 +
                          1","100 m²","4
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Geniş Eşyalı Daire","İstanbul / Bahçelievler / Yenibosna Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/2/0/6/0/0/4/1672609315732-40060267.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/118239-9558","41","23.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","29
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","4.Levent Metroya Yürüme 3.Dk,    2+1,   Balkonlu,    Bekar-Aile Uygun","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/5/4/8/5/4/4/8ecceba9-0670-4877-a3fc-50ac2836e102.jpg","Adige İnşaat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/8/1/1/92ca2b2d-4b9f-4eee-98df-a5e274aa6627.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8663","57","30.000","29-04-2025","Kiralık Daire","1 +
                          1","95 m²","28
                        Yaşında","3. Kat","","","","Tarabya Üstü Deniz Ve Doğa Manzaralı Geniş Teraslı 1+1 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/1/1/3/3/4/4/74fa97b9-6a29-47ef-875d-fff88a77a5ea.jpg","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-merkezefendi-kiralik/daire/0-38562482","20","30.000","18-04-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","Ara Kat","","","","Yeni Binada Asansorlu Ve Yeni Ve Şık Esyali Ve Güzel 1.5+1 Daire","İstanbul / Zeytinburnu / Merkezefendi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/4/2/6/5/8/3/1647682175965-38562482.jpg","",""
"https://www.hepsiemlak.com/istanbul-maltepe-baglarbasi-kiralik/daire/0-38397703","27","37.500","07-05-2025","Kiralık Daire","3 +
                          1","120 m²","24
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Maltepe'de Metro Ve Marmaray'a 7 Dk.3+1 120 M2 Full Eşyalı Deniz Manzaralı 4-6 Ay Kiralık","İstanbul / Maltepe / Bağlarbaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/7/7/9/3/8/3/1664185581628-38397703.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/0-37987325","35","60.000","06-05-2025","Kiralık Daire","2 +
                          1","89 m²","12
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Beşiktaş Full Eşyalı Asansörlü Genç Bina Wifi,Uydu Yayını Mevcut","İstanbul / Şişli / Fulya Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-selimiye-kiralik/daire/0-37711429","37","25.000","11-03-2025","Kiralık Daire","2 +
                          1","85 m²","35
                        Yaşında","Bahçe Katı","","","","Üsküdar Selimiye'de Her Yere Bir Adım Mesafede, Cok Merkezi, Bakımlı , Kulllanışlı  Boş Daire.","İstanbul / Üsküdar / Selimiye Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-esenyali-kiralik/daire/0-12214424","24","15.000","17-04-2025","Kiralık Daire","1 +
                          1","41 m²","4
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Oda Fiyatına Daire Dumankaya Dizayn 1+0 Stüdyo Daire","İstanbul / Pendik / Esenyalı Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/39285-1615","6","10.000","19-04-2025","Kiralık Daire","1 +
                          1","60 m²","35
                        Yaşında","Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akşenden Fatih Çapa Dervişpaşada 1+1 Kiralık Bodrum Daire","İstanbul / Fatih / Şehremini Mah.","https://www.hepsiemlak.com/emlak-ofisi/aksen-gayrimenkul-planlama-39285","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/2/1/0/5/4/4/219123a8-5a3c-47c8-9aed-e92a0715e372.jpg","Akşen Gayrimenkul Planlama","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/2/9/3/0/a24a8519-c3fa-4610-873b-b326e2814fd1.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/120150-3363","18","37.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","2. Kat","","","","F-L Emlaktan Üsküdar Sultantepe 3+1","İstanbul / Üsküdar / Sultantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/6/5/7/5/4/4/1746431460747-44575627.jpg","F-l Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/6231-15909","14","150.000","11-04-2025","Kiralık Daire","4 +
                          1","260 m²","40
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bebek'te Merkezi Lokasyonda 4+1 Kiralık Daire","İstanbul / Beşiktaş / Bebek Mah.","https://www.hepsiemlak.com/emlak-ofisi/space-istanbul-gayrimenkul-6231","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/6/7/5/4/4/4/c336e8c0-fe86-487f-a923-f08e1d7f023d.jpg","Space İstanbul Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/6/0/0/c1af0d37-bffe-4f0f-b732-0b6ea8d7a667.jpg"
"https://www.hepsiemlak.com/istanbul-bakirkoy-cevizlik-kiralik/daire/4638-2762","12","20.000","09-05-2025","Kiralık Daire","3 +
                          1","95 m²","40
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safir Gayrimenkul'den Cevizlik Mahallesi'nde 3+1 Kiralık Daire","İstanbul / Bakırköy / Cevizlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-4638","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/3/7/2/4/4/4/1743875732-0853329-44427366.jpeg","Safir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/6/4/0/0/00b0612b-61d6-40da-af33-78fb7e9e67bf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-izzet-pasa-kiralik/daire/2308-2536","14","15.000","17-03-2025","Kiralık Daire","1 +
                          1","45 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hülya Emlak'tan  Eşyalı Kiralık Daire","İstanbul / Şişli / İzzet Paşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/4/4/4/3/4/4/bd3d141f-5025-4458-b27b-4404e3d029b1.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/72080-114","12","20.000","24-04-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","3. Kat","","","","Seyrantepe De 2+1 Kiralık 85m2 Daire Metroya 5dk","İstanbul / Kağıthane / Seyrantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/5/5/0/2/4/4/1739801924334-44205557.jpg","",""
"https://www.hepsiemlak.com/istanbul-beykoz-cubuklu-kiralik/daire/49560-383","23","30.000","02-05-2025","Kiralık Daire","3 +
                          1","135 m²","16
                        Yaşında","3. Kat","","","","Beykoz Çubuklu'da Kiralık 3+1 Ful Deniz Manzaralı Daire","İstanbul / Beykoz / Çubuklu Mah.","https://www.hepsiemlak.com/emlak-ofisi/merkez-emlak-49560/munir-guldal-936257","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/0/3/5/4/4/9014904cddc28dd2fce6e277c7589d2fb48e4966b0e097cff231b21d2df46cb79d3952f77d275149be7ba5333f99509c.jpg","Merkez Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/5/2/6/3/9/dbbf4c19-7e94-4e56-ae2e-13c4f410dafc.jpg"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/114218-2689","6","25.000","02-05-2025","Kiralık Daire","Stüdyo","35 m²","1
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul House'dan Yeşilköy Merkez'de 35m2 1+0 Eşyalı Daire","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/5/6/2/4/4/4f6c3a6a-0955-4dbf-a7b2-68d902aac1cf.jpg","İstanbul House","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/2/4/1/1/69e907fc-fb3a-418a-93f7-3deefd7aaff0.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/3676-7074","31","100.000","09-04-2025","Kiralık Daire","2 +
                          1","150 m²","40
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ali Obuz'dan Full Boğaz Manzaralı Ebeveyn Banyolu Kiralık Daire","İstanbul / Beşiktaş / Akat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/6/0/1/4/4/4/e668ef5e-e2a7-4b3f-9278-8611733cc3ad.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/residence/2118-10397","8","92.500","06-05-2025","Kiralık Residence","1 +
                          1","75 m²","3
                        Yaşında","19. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","1+1 Furnished Apartment With Sea View For Rent At Emaar Square Address","İstanbul / Üsküdar / Ünalan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/5/4/2/1/4/4/79d9f9b9-1696-48a8-b26f-b081eed0b342.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-beylerbeyi-kiralik/daire/70850-2818","24","80.000","10-04-2025","Kiralık Daire","3 +
                          1","140 m²","41
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beylerbeyi Korulukta  Kiralık Boğaz Manzaralı Şık  Balkonlu 3+1 Daire","İstanbul / Üsküdar / Beylerbeyi Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-kapi-gayrimenkul-70850","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/8/0/3/4/4/4/1744139282-600132-44430820.jpeg","Mavi Kapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/8/0/7/0/275afa25-1689-4553-8d6a-415ec05912ba.jpg"
"https://www.hepsiemlak.com/istanbul-esenler-tuna-kiralik/daire/65187-4017","19","25.000","02-05-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Türkiye Emlak Tuna Mah 2+1 90m2 2.Kat Masrafsız Kiralık Daire","İstanbul / Esenler / Tuna Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/0/6/6/5/4/4/766bec98-ef3f-48b9-8c15-b14771723780.jpg","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/38755-404","29","19.000","22-04-2025","Kiralık Daire","2 +
                          1","82 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Erbilaydan Özlem Sitesinde Kiralık 2+1 Daire","İstanbul / Ataşehir / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/9/1/4/4/4/e46828a8-1ee8-4b6d-b03c-7559417a9e3d.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-merve-kiralik/daire/134985-1568","13","25.500","08-04-2025","Kiralık Daire","2 +
                          1","114 m²","2
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 2+ 1 – Kosisi F Town Sitesi","İstanbul / Sancaktepe / Merve Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-masal-134985","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/6/9/3/4/4/4/39ff161b-496e-4456-a8f9-a88d323476bf.jpg","Remax Masal","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/9/4/3/1/96a6bbe9-4b57-43d7-ad74-e9c26fcc8567.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-aziz-mahmut-hudayi-kiralik/daire/51556-4150","21","37.500","08-04-2025","Kiralık Daire","3 +
                          1","80 m²","50
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Doğancılar Üsküdar 3+1 Eşyalı Kiralık Daire","İstanbul / Üsküdar / Aziz Mahmut Hüdayi Mah.","https://www.hepsiemlak.com/emlak-ofisi/cadde-divan-gayrimenkul-51556","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/9/7/3/4/4/4/55b46d97-e9df-4592-838b-aad0dbeb4bb5.jpg","Cadde Divan Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/1/5/0/9e22414c-a742-411d-90cd-3797c9ab1686.jpg"
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/142397-6","8","19.000","06-05-2025","Kiralık Daire","1 +
                          1","65 m²","30
                        Yaşında","Yüksek Giriş","","","","Kavacık'ta  1+1 Kiralık  Daire","İstanbul / Beykoz / Kavacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/kocabey-emlak-ve-danismanlik-hizmetleri-142397","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/7/6/8/1/2/4/1707594412961-42186795.jpg","Kocabey Emlak Ve Danışmanlık Hizmetleri","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/3/2/4/1/683406da-6755-44d3-91af-9c34d4901f1a.jpg"
"https://www.hepsiemlak.com/istanbul-eyupsultan-esentepe-kiralik/daire/101613-2291","30","26.000","12-03-2025","Kiralık Daire","2 +
                          1","70 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tuncay'dan Yeni Bina'da Vialand Avm Yakın Lüx Eşyalı 2+1 Daire","İstanbul / Eyüpsultan / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/2/9/1/3/4/4/866f72ff-b8fd-4a9e-a380-02ce4f4713a1.jpg","Tuncay İnşaat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/1/6/1/0/1/716ab651-5b86-4385-a23f-afad0e3b5755.jpg"
"https://www.hepsiemlak.com/istanbul-beylikduzu-gurpinar-kiralik/daire/26546-5303","17","25.000","18-03-2025","Kiralık Daire","3 +
                          1","120 m²","10
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beylikdüzü Gürpınar Merkezde Full Eşyalı Kiralık 3+1=120m2 Daire","İstanbul / Beylikdüzü / Gürpınar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/0/5/3/4/4/9a8c88c9-b4f9-4441-ad50-3ad284ae1146.jpg","",""
